"epsilion"
4568.81275606694
723.067769991168
531.757463511327
419.846400484749
346.45634645652
280.773930413776
222.08782046749
178.328348839998
141.46024176425
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
